no,customer_id,name,contact,join_date,tag_row,tag_customer_id,tag_name,tag_contact,tag_join_date
11972,9200,Christopher Perez,223804956,,Duplicated,,type1,imprecise,missing
11973,9201,Thomas Boyer,-03-8799-7439,2014-07-28,,,type1,imprecise,type1
11974,9202,Kimberly Johnson,734666802,2015/01/,,nonunique,type1,imprecise,imprecise
11975,9202,Christopher Harris,+61-(02)-3596-8649,11-11-26,,nonunique,type1,type 2.2.2,type2
11976,9204,Michael Lopez,61(07)8307766,2016/03/,Duplicated,,type1,imprecise,imprecise
11977,9204,Michael Lopez,61(07)8307766,2016/03/,Duplicated,,type1,imprecise,imprecise
11978,9204,Michael Lopez,61(07)8307766,2016/03/,Duplicated,,type1,imprecise,imprecise
11979,9205,Amber White,,06/28/12,Duplicated,,type1,missing,type4
11980,9205,Amber White,,06/28/12,Duplicated,,type1,missing,type4
11981,9206,Michael James,610869952463,2013-07-16,,nonunique,type1,type 1.1.2,type1
11982,9206,"Guzman, Samantha",610321767840,18-02-20,,nonunique,type2,type 1.1.1,type2
11983,9208,Angelica Harvey,N/A,09/17/15,,,type1,missing,type4
11984,9209,"Kennedy, Mary",(03)67471138,17-07-26,,nonunique,type2,imprecise,type2
11985,9209,"Gordon, Ronald",N/A,09/30/17,,nonunique,type2,missing,type4
11986,9211,Craig Erickson,610363479131,08/04/17,,,type1,type 1.1.1,type4
11987,9212,Kelly Reid,(07)86866329,11-11-16 Wed,,,type1,imprecise,type3
11988,9213,Eric Mccullough,+61-07-3156-9249,02/11/18,,,type1,type 2.1.2,type4
11989,9214,Michael Warren,61-(02)-1614-9832,08/07/13,,,type1,type 2.2.1,type4
11990,9215,Jason Webb,-03-1131-283,13-04-12 Fri,,,type1,imprecise,type3
11991,9216,Michael Landry,+61-(08)-2466-4735,N/A,,,type1,type 2.2.2,missing
11992,9217,Christine Silva,415001356,2013-04-01,,,type1,imprecise,type1
11993,9218,"Henry, Richard",61-(08)-3624-3618,2014-11-20,,,type2,type 2.2.1,type1
11994,9219,Lydia Woods,610489595685,,Duplicated,,type1,type 1.1.1,missing
11995,9219,Lydia Woods,610489595685,,Duplicated,,type1,type 1.1.1,missing
11996,9220,Hannah Armstrong,61-07-8103-7202,2011/07/,,,type1,type 2.1.1,imprecise
11997,9221,Benjamin King,61-04-9935-2243,15-03-29,,,type1,type 2.1.1,type2
11998,9222,Stephen Parker,61(03)218137,05/27/18,,,type1,imprecise,type4
11999,9223,Alexander Bryant,,16-09-06,Duplicated,,type1,missing,type2
12000,9223,Alexander Bryant,,16-09-06,Duplicated,,type1,missing,type2
12001,9224,Monica Weiss,(07)31322205,15-07-17,,,type1,imprecise,type2
12002,9225,Leah Haynes,61-(03)-482-6164,2015-04-02,Duplicated,,type1,imprecise,type1
12003,9225,Leah Haynes,61-(03)-482-6164,2015-04-02,Duplicated,,type1,imprecise,type1
12004,9226,Michelle York,610765165922,,,,type1,type 1.1.2,missing
12005,9227,"Howard, Brittany",248974391,12-12-12 Wed,,,type2,imprecise,type3
12006,9228,Lisa Meza,377927251,10-10-26 Tue,,,type1,imprecise,type3
12007,9229,Melissa Villanueva,+61-03-3130-5282,2012/12/,,,type1,type 2.1.2,imprecise
12008,9230,"Kelley, Paul",61-07-6786-8898,16-10-01 Sat,Duplicated,,type2,type 2.1.1,type3
12009,9230,"Kelley, Paul",61-07-6786-8898,16-10-01 Sat,Duplicated,,type2,type 2.1.1,type3
12010,9231,Kurt Powers,-(08)-4178-9486,18-04-10 Tue,,,type1,imprecise,type3
12011,9232,Christine Howell,61-(03)-8149-8787,13-04-21 Sun,Duplicated,,type1,type 2.2.1,type3
12012,9232,Christine Howell,61-(03)-8149-8787,13-04-21 Sun,Duplicated,,type1,type 2.2.1,type3
12013,9233,Morgan Rogers,61(07)51965516,17-03-01 Wed,Duplicated,,type1,type 1.2.1,type3
12014,9233,Morgan Rogers,61(07)51965516,17-03-01 Wed,Duplicated,,type1,type 1.2.1,type3
12015,9233,Morgan Rogers,61(07)51965516,17-03-01 Wed,Duplicated,,type1,type 1.2.1,type3
12016,9233,Morgan Rogers,61(07)51965516,17-03-01 Wed,Duplicated,,type1,type 1.2.1,type3
12017,9234,Jaclyn Nelson,61(02)21431274,10/23/16,,,type1,type 1.2.1,type4
12018,9235,"Hutchinson, Robert",+61-(08)-2833-9048,18-08-11 Sat,Duplicated,,type2,type 2.2.2,type3
12019,9235,Jeffrey Adkins,(03)78278940,18-10-22 Mon,Duplicated,,type1,imprecise,type3
12020,9235,Jeffrey Adkins,(03)78278940,18-10-22 Mon,Duplicated,,type1,imprecise,type3
12021,9235,"Hutchinson, Robert",+61-(08)-2833-9048,18-08-11 Sat,Duplicated,,type2,type 2.2.2,type3
12022,9235,Douglas Sanford,610715373430,13-09-13,Duplicated,,type1,type 1.1.1,type2
12023,9235,Douglas Sanford,610715373430,13-09-13,Duplicated,,type1,type 1.1.1,type2
12024,9238,Rebekah Jones,,12-11-05 Mon,Duplicated,nonunique,type1,missing,type3
12025,9238,Wanda Rangel,331918367,16-01-12 Tue,,nonunique,type1,imprecise,type3
12026,9238,Rebekah Jones,,12-11-05 Mon,Duplicated,nonunique,type1,missing,type3
12027,9240,Cynthia Lutz,610439298524,2015/10/,,,type1,type 1.1.2,imprecise
12028,9241,"Ramos, Ashley",61024253584,2015/08/,,nonunique,type2,imprecise,imprecise
12029,9241,"Crawford, Brandi",61-02-2805-5401,07/24/17,,nonunique,type2,type 2.1.1,type4
12030,9242,Sarah Davis,61-02-832-8251,12/08/17,Duplicated,,type1,imprecise,type4
12031,9242,Sarah Davis,61-02-832-8251,12/08/17,Duplicated,,type1,imprecise,type4
12032,9243,Roger Baxter,-03-3343-7379,17-11-16 Thu,Duplicated,,type1,imprecise,type3
12033,9243,Roger Baxter,-03-3343-7379,17-11-16 Thu,Duplicated,,type1,imprecise,type3
12034,9245,"Webb, Vanessa",N/A,03/19/14,,,type2,missing,type4
12035,9246,Melissa Hernandez,295843330,10-01-24,,nonunique,type1,imprecise,type2
12036,9246,Joshua Mccoy,61(02)77438184,N/A,,nonunique,type1,type 1.2.1,missing
12037,9248,Crystal Gomez,-04-8008-5420,2014/12/,,,type1,imprecise,imprecise
12038,9249,Deborah Ford,610356854631,2014/04/,,,type1,type 1.1.2,imprecise
12039,9250,Sabrina Rivera,61(07)4619132,11/19/12,,,type1,imprecise,type4
12040,9251,"Anderson, Christine",610272225018,10-01-10,,,type2,type 1.1.2,type2
12041,9252,Taylor Curtis,610774548758,,,nonunique,type1,type 1.1.1,missing
12042,9252,Mallory Dickerson,+61(08)54265820,13-04-26,,nonunique,type1,type 1.2.2,type2
12043,9254,Jeffrey Juarez,+61-(04)-6039-5550,11-02-17 Thu,,,type1,type 2.2.2,type3
12044,9255,Nathaniel Chavez,61-(08)-7138-3967,2013-04-03,,,type1,type 2.2.1,type1
12045,9256,Hayden Taylor,61(04)54962906,03/03/16,,,type1,type 1.2.1,type4
12046,9257,Lisa Taylor,61-(07)-6527-6125,16-10-07 Fri,,,type1,type 2.2.1,type3
12047,9258,"Stanton, Daniel",+61(02)72245619,12-06-15,Duplicated,,type2,type 1.2.2,type2
12048,9258,"Stanton, Daniel",+61(02)72245619,12-06-15,Duplicated,,type2,type 1.2.2,type2
12049,9259,Bradley Brown,610383063537,10-10-31 Sun,Duplicated,nonunique,type1,type 1.1.2,type3
12050,9259,Bradley Brown,610383063537,10-10-31 Sun,Duplicated,nonunique,type1,type 1.1.2,type3
12051,9259,William Scott,610734271496,11/05/11,,nonunique,type1,type 1.1.1,type4
12052,9261,Jeffrey Maldonado,+61-04-4678-3301,08/10/13,Duplicated,,type1,type 2.1.2,type4
12053,9261,Jeffrey Maldonado,+61-04-4678-3301,08/10/13,Duplicated,,type1,type 2.1.2,type4
12054,9262,Katie Martin,+61-(03)-2975-9599,13-12-01 Sun,,,type1,type 2.2.2,type3
12055,9263,"Barr, Melinda",28166238,2016-08-30,,nonunique,type2,imprecise,type1
12056,9263,Denise Arnold,610723398507,2012/09/,,nonunique,type1,type 1.1.1,imprecise
12057,9265,Barry Rodriguez,61-(08)-7166-2588,05/29/13,,,type1,type 2.2.1,type4
12058,9266,Michael Williamson,+61(08)43965630,16-09-03 Sat,Duplicated,nonunique,type1,type 1.2.2,type3
12059,9266,Kevin Velazquez,61-(02)-9617-3197,16-08-10 Wed,,nonunique,type1,type 2.2.1,type3
12060,9266,Michael Williamson,+61(08)43965630,16-09-03 Sat,Duplicated,nonunique,type1,type 1.2.2,type3
12061,9268,Morgan Henderson,61-(03)-2236-5048,2017/10/,Duplicated,,type1,type 2.2.1,imprecise
12062,9268,Morgan Henderson,61-(03)-2236-5048,2017/10/,Duplicated,,type1,type 2.2.1,imprecise
12063,9269,"Miller, Alex",(03)80977303,2017-02-16,Duplicated,,type2,imprecise,type1
12064,9269,"Miller, Alex",(03)80977303,2017-02-16,Duplicated,,type2,imprecise,type1
12065,9270,Angela Chambers,61-(03)-463-6044,2010-10-21,,nonunique,type1,imprecise,type1
12066,9270,Scott Guerrero,-(02)-1733-2734,10-04-01,,nonunique,type1,imprecise,type2
12067,9271,Barbara Price,+61(04)35624115,2017-06-16,,,type1,type 1.2.2,type1
12068,9272,"Allen, Michael",61(02)4704675,16-06-04 Sat,,,type2,imprecise,type3
12069,9273,Kimberly Owens,61(03)5750521,11-11-29,,,type1,imprecise,type2
12070,9275,Natasha Hill,,06/24/10,,,type1,missing,type4
12071,9276,"Lyons, Amanda",+61-(07)-4624-8345,2015/09/,Duplicated,,type2,type 2.2.2,imprecise
12072,9276,"Lyons, Amanda",+61-(07)-4624-8345,2015/09/,Duplicated,,type2,type 2.2.2,imprecise
12073,9277,Brett Morales,+61(08)85912936,16-04-25,Duplicated,,type1,type 1.2.2,type2
12074,9277,Brett Morales,+61(08)85912936,16-04-25,Duplicated,,type1,type 1.2.2,type2
12075,9278,Daniel White,-(04)-3308-7347,16-12-29 Thu,,nonunique,type1,imprecise,type3
12076,9278,Jason Kent,(08)36759529,2017-04-23,,nonunique,type1,imprecise,type1
12077,9279,Travis Hickman,-08-2149-7596,2011/12/,Duplicated,,type1,imprecise,imprecise
12078,9279,Travis Hickman,-08-2149-7596,2011/12/,Duplicated,,type1,imprecise,imprecise
12079,9281,Jennifer Frank,61-(08)-7699-1383,15-02-12,,nonunique,type1,type 2.2.1,type2
12080,9281,Susan Reilly,+61(03)52853679,03/04/10,,nonunique,type1,type 1.2.2,type4
12081,9282,Sean Sanchez,61071653565,2017/12/,,nonunique,type1,imprecise,imprecise
12082,9282,"Mccann, Douglas",+61-03-1604-8069,12-10-01,,nonunique,type2,type 2.1.2,type2
12083,9285,Susan Davidson,+61-(03)-8637-8311,2010-10-09,,,type1,type 2.2.2,type1
12084,9286,"Spencer, Johnathan",-(04)-1446-5021,17-09-20,,,type2,imprecise,type2
12085,9287,Erin Rogers,(07)38263166,15-12-03,Duplicated,,type1,imprecise,type2
12086,9287,Erin Rogers,(07)38263166,15-12-03,Duplicated,,type1,imprecise,type2
12087,9288,Samantha Bartlett,610822621765,2012-03-05,Duplicated,,type1,type 1.1.1,type1
12088,9288,Samantha Bartlett,610822621765,2012-03-05,Duplicated,,type1,type 1.1.1,type1
12089,9289,Mariah Zimmerman,61-(07)-9805-7946,11/24/13,,,type1,type 2.2.1,type4
12090,9290,Teresa Williams,6107657185,12-12-11 Tue,,,type1,imprecise,type3
12091,9291,Renee Carr,61(08)5680458,2010-11-16,,nonunique,type1,imprecise,type1
12092,9291,"Kramer, Jesse",441195364,11-11-17,,nonunique,type2,imprecise,type2
12093,9293,Robert Matthews,+61-(08)-1343-7297,11-01-09,Duplicated,,type1,type 2.2.2,type2
12094,9293,Robert Matthews,+61-(08)-1343-7297,11-01-09,Duplicated,,type1,type 2.2.2,type2
12095,9294,"Hall, Kevin",434388544,02/10/10,,,type2,imprecise,type4
12096,9295,Nancy Moon,-03-439-5687,2011-05-25,,,type1,imprecise,type1
12097,9296,Keith Cox,+61-04-2484-8263,10/03/11,Duplicated,,type1,type 2.1.2,type4
12098,9296,Keith Cox,+61-04-2484-8263,10/03/11,Duplicated,,type1,type 2.1.2,type4
12099,9297,David Clark,357504177,16-08-19,,,type1,imprecise,type2
12100,9298,Thomas Rocha,61(04)59245098,2018-09-08,,,type1,type 1.2.1,type1
12101,9299,Benjamin Ball,610772878297,12-01-18,,,type1,type 1.1.2,type2
12102,9300,Deborah Willis,,12-04-12,,nonunique,type1,missing,type2
12103,9300,William Clark,+61-08-4303-3899,11-05-11,,nonunique,type1,type 2.1.2,type2
12104,9300,Michael Wright,+61-02-9595-1697,05/17/17,,nonunique,type1,type 2.1.2,type4
12105,9303,"Gilmore, Patricia",+61-04-1370-867,2010/11/,,nonunique,type2,imprecise,imprecise
12106,9303,Samuel Murillo,61-07-918-9691,06/09/12,,nonunique,type1,imprecise,type4
12107,9304,Kenneth Cox,-(08)-9067-2068,05/03/18,Duplicated,,type1,imprecise,type4
12108,9304,Kenneth Cox,-(08)-9067-2068,05/03/18,Duplicated,,type1,imprecise,type4
12109,9305,Joshua Williams,61-(03)-2228-6297,18-09-06,,,type1,type 2.2.1,type2
12110,9307,Tanner Zuniga,610788275747,2011-03-16,,,type1,type 1.1.2,type1
12111,9308,"Barrett, Scott",61(04)20008577,14-08-15 Fri,,,type2,type 1.2.1,type3
12112,9309,Courtney Brown,610366483029,2011/07/,Duplicated,,type1,type 1.1.2,imprecise
12113,9309,Courtney Brown,610366483029,2011/07/,Duplicated,,type1,type 1.1.2,imprecise
12114,9310,Anthony Hernandez,610348884708,11-12-06,,,type1,type 1.1.1,type2
12115,9311,Charles Odonnell,61072653583,2010-04-10,,nonunique,type1,imprecise,type1
12116,9311,Daisy Chandler,(08)91819009,15-02-03 Tue,,nonunique,type1,imprecise,type3
12117,9312,"Miller, Michael",+61-08-1475-8698,11-01-29,,,type2,type 2.1.2,type2
12118,9314,Audrey Nunez,+61-04-5605-7809,18-06-27,Duplicated,nonunique,type1,type 2.1.2,type2
12119,9314,Audrey Nunez,+61-04-5605-7809,18-06-27,Duplicated,nonunique,type1,type 2.1.2,type2
12120,9314,"Avila, Andrew",-02-2441-1530,2012-05-06,,nonunique,type2,imprecise,type1
12121,9316,Cheryl Mann,610383897447,2017/05/,,,type1,type 1.1.1,imprecise
12122,9317,Justin Preston,+61(02)72231971,18-07-02 Mon,,,type1,type 1.2.2,type3
12123,9318,"Johnson, Mark",-07-2621-9028,2015/03/,Duplicated,,type2,imprecise,imprecise
12124,9318,Jeffrey Gallagher,-08-4419-6552,10-09-18,Duplicated,,type1,imprecise,type2
12125,9318,"Johnson, Mark",-07-2621-9028,2015/03/,Duplicated,,type2,imprecise,imprecise
12126,9318,Jeffrey Gallagher,-08-4419-6552,10-09-18,Duplicated,,type1,imprecise,type2
12127,9320,"Ray, Tina",610841699416,02/03/17,,,type2,type 1.1.1,type4
12128,9321,Natalie Stone,61-08-6352-7837,2017-12-19,,,type1,type 2.1.1,type1
12129,9322,Meghan Smith,+61-(07)-4058-5147,08/30/11,Duplicated,nonunique,type1,type 2.2.2,type4
12130,9322,Scott Donovan,+61-(03)-1829-3900,04/05/16,,nonunique,type1,type 2.2.2,type4
12131,9322,Meghan Smith,+61-(07)-4058-5147,08/30/11,Duplicated,nonunique,type1,type 2.2.2,type4
12132,9324,Monica Collins,610817882603,2011/09/,Duplicated,,type1,type 1.1.1,imprecise
12133,9324,Monica Collins,610817882603,2011/09/,Duplicated,,type1,type 1.1.1,imprecise
12134,9325,Adrian Armstrong,-(07)-162-3929,01/25/16,,,type1,imprecise,type4
12135,9326,Richard Hale,-(02)-5250-2796,15-03-16 Mon,,,type1,imprecise,type3
12136,9327,"Melton, Amy",+61-02-3642-9400,2012/12/,Duplicated,,type2,type 2.1.2,imprecise
12137,9327,Kyle Gibson,,2015-12-20,Duplicated,,type1,missing,type1
12138,9327,Kyle Gibson,,2015-12-20,Duplicated,,type1,missing,type1
12139,9327,"Melton, Amy",+61-02-3642-9400,2012/12/,Duplicated,,type2,type 2.1.2,imprecise
12140,9329,Roy Cooper,+61-(04)-2760-5321,2014-03-18,,,type1,type 2.2.2,type1
12141,9330,David Lopez,610246872666,09/15/10,,nonunique,type1,type 1.1.1,type4
12142,9330,John Jones,+61-(03)-8046-8312,2013/02/,,nonunique,type1,type 2.2.2,imprecise
12143,9332,Erin Torres,+61-07-1139-2243,05/21/15,,,type1,type 2.1.2,type4
12144,9333,"Yang, Brian",,11-01-17 Mon,Duplicated,,type2,missing,type3
12145,9333,"Yang, Brian",,11-01-17 Mon,Duplicated,,type2,missing,type3
12146,9334,"Shaw, Daniel",+61(02)76792849,14-03-26,,,type2,type 1.2.2,type2
12147,9335,Dustin Cook,(03)22649979,11-06-16 Thu,,,type1,imprecise,type3
12148,9336,"Wang, Lisa",N/A,01/13/14,Duplicated,,type2,missing,type4
12149,9336,"Wang, Lisa",N/A,01/13/14,Duplicated,,type2,missing,type4
12150,9337,Lisa Johnson,+61-07-5140-9460,,,nonunique,type1,type 2.1.2,missing
12151,9337,"Gates, Janet",+61(07)76876172,2013/06/,Duplicated,nonunique,type2,type 1.2.2,imprecise
12152,9337,"Gates, Janet",+61(07)76876172,2013/06/,Duplicated,nonunique,type2,type 1.2.2,imprecise
12153,9339,Rebekah Ross,61-(08)-3176-5156,,,,type1,type 2.2.1,missing
12154,9340,Sally Bauer,61-(07)-1133-6310,2010/05/,,,type1,type 2.2.1,imprecise
12155,9341,"Rangel, Timothy",+61(03)77444741,14-10-19,,,type2,type 1.2.2,type2
12156,9342,Luis Williams,61-07-1312-868,18-10-23 Tue,Duplicated,,type1,imprecise,type3
12157,9342,Luis Williams,61-07-1312-868,18-10-23 Tue,Duplicated,,type1,imprecise,type3
12158,9343,Jesse Collier,61-(03)-7645-3390,,,,type1,type 2.2.1,missing
12159,9344,Kristin Gates,61(08)52581108,2016/11/,,,type1,type 1.2.1,imprecise
12160,9345,Alexandra Sutton,61(02)16929514,2015-02-20,,,type1,type 1.2.1,type1
12161,9346,Paul Sparks,61-02-8036-4073,16-06-10,,nonunique,type1,type 2.1.1,type2
12162,9346,"Pope, Michael",-02-4907-7015,2014/04/,,nonunique,type2,imprecise,imprecise
12163,9348,Megan Russell,495322655,11-02-23,,,type1,imprecise,type2
12164,9349,Charles Lynch,610325386942,11-07-06,,,type1,type 1.1.1,type2
12165,9350,Jerry Johnson,610838607315,2011/10/,Duplicated,,type1,type 1.1.2,imprecise
12166,9350,Jerry Johnson,610838607315,2011/10/,Duplicated,,type1,type 1.1.2,imprecise
12167,9351,"Robertson, Tammy",-(03)-6896-3857,13-02-22,,,type2,imprecise,type2
12168,9352,"Manning, Julia",+61-02-4695-6406,2011-07-28,,,type2,type 2.1.2,type1
12169,9353,Joyce Jenkins,61-(02)-7385-9296,18-06-03 Sun,Duplicated,,type1,type 2.2.1,type3
12170,9353,Joyce Jenkins,61-(02)-7385-9296,18-06-03 Sun,Duplicated,,type1,type 2.2.1,type3
12171,9354,"Howard, Gregory",(07)33294428,2012/08/,Duplicated,,type2,imprecise,imprecise
12172,9354,"Howard, Gregory",(07)33294428,2012/08/,Duplicated,,type2,imprecise,imprecise
12173,9355,Abigail Mathis,610890353608,11-02-22 Tue,,,type1,type 1.1.1,type3
12174,9356,Christopher Watkins,610750051798,10/01/11,,,type1,type 1.1.1,type4
12175,9357,"Carpenter, Melissa",(03)12555526,09/21/10,Duplicated,,type2,imprecise,type4
12176,9357,"Carpenter, Melissa",(03)12555526,09/21/10,Duplicated,,type2,imprecise,type4
12177,9358,"Sanders, Gabrielle",610374864884,2018/08/,,nonunique,type2,type 1.1.2,imprecise
12178,9358,Peggy Tran,745692472,14-04-04 Fri,,nonunique,type1,imprecise,type3
12179,9359,"Neal, Brenda",(08)63371499,06/04/17,Duplicated,,type2,imprecise,type4
12180,9359,"Neal, Brenda",(08)63371499,06/04/17,Duplicated,,type2,imprecise,type4
12181,9361,Jessica Daniels,61023744676,18-01-27,Duplicated,,type1,imprecise,type2
12182,9361,Jessica Daniels,61023744676,18-01-27,Duplicated,,type1,imprecise,type2
12183,9362,"Washington, Julie",(04)72516258,11/03/14,,,type2,imprecise,type4
12184,9363,Cody Anderson,61(07)27868336,2010-07-24,,,type1,type 1.2.1,type1
12185,9364,"Thompson, Keith",61-(07)-9497-6829,2010-10-14,,,type2,type 2.2.1,type1
12186,9365,Laura Holmes,+61-(02)-1557-2297,2018-10-06,,nonunique,type1,type 2.2.2,type1
12187,9365,"Franklin, Jose",-04-3603-522,2015/12/,,nonunique,type2,imprecise,imprecise
12188,9366,Mary Norman,-08-1907-4712,15-10-25,,,type1,imprecise,type2
12189,9368,"Garcia, Doris",+61-(03)-7806-7908,2010/04/,,,type2,type 2.2.2,imprecise
12190,9369,Larry Tyler,+61(08)64498434,16-02-10,,,type1,type 1.2.2,type2
12191,9370,"Rodriguez, Anna",61-08-8383-697,16-12-13 Tue,,,type2,imprecise,type3
12192,9371,Charles Haas,61(02)3448674,12-12-25 Tue,,,type1,imprecise,type3
12193,9372,Mary Mata,27327220,2015/11/,,,type1,imprecise,imprecise
12194,9373,Dennis Bowers,-(04)-8756-3554,10-03-29 Mon,,,type1,imprecise,type3
12195,9374,Ashley Potter,372272434,2018/02/,,,type1,imprecise,imprecise
12196,9375,Danielle Davis,,2013/04/,,,type1,missing,imprecise
12197,9376,Elizabeth Galvan,-(02)-2860-426,2018/01/,,,type1,imprecise,imprecise
12198,9377,Robert Cunningham,N/A,15-05-17 Sun,,,type1,missing,type3
12199,9378,Melissa Gutierrez,61-07-7929-7463,02/13/15,,,type1,type 2.1.1,type4
12200,9379,Mary Garner,61(03)2248359,07/30/11,,nonunique,type1,imprecise,type4
12201,9379,"Murphy, Brandon",-07-3374-4850,2015-09-11,,nonunique,type2,imprecise,type1
12202,9381,"Bowen, Chelsea",61-08-4866-1951,16-07-05 Tue,,,type2,type 2.1.1,type3
12203,9382,"Harris, Thomas",(08)87298691,N/A,,,type2,imprecise,missing
12204,9383,Brian Baker,61-(07)-9435-633,11-12-15 Thu,,nonunique,type1,imprecise,type3
12205,9383,Mark Lopez,+61(04)5368591,2010/09/,,nonunique,type1,imprecise,imprecise
12206,9385,"Li, Peter",+61-(02)-9918-6361,18-05-19,Duplicated,,type2,type 2.2.2,type2
12207,9385,"Li, Peter",+61-(02)-9918-6361,18-05-19,Duplicated,,type2,type 2.2.2,type2
12208,9386,Matthew Henry,+61-(02)-8244-7026,04/14/12,Duplicated,,type1,type 2.2.2,type4
12209,9386,Matthew Henry,+61-(02)-8244-7026,04/14/12,Duplicated,,type1,type 2.2.2,type4
12210,9387,Richard Gregory,61-08-4410-8345,10/02/17,,,type1,type 2.1.1,type4
12211,9388,"Allen, Samantha",-02-2788-2757,18-09-12 Wed,,,type2,imprecise,type3
12212,9389,"Hunter, Misty",+61(03)69767204,2015/02/,,,type2,type 1.2.2,imprecise
12213,9390,John Hardy,(03)12443423,2016/12/,,,type1,imprecise,imprecise
12214,9391,Joseph Morse,-08-4162-52,2013/07/,Duplicated,,type1,imprecise,imprecise
12215,9391,Joseph Morse,-08-4162-52,2013/07/,Duplicated,,type1,imprecise,imprecise
12216,9392,"Benjamin, Sharon",-08-9707-7976,2018/10/,,,type2,imprecise,imprecise
12217,9393,"Mckee, Martin",61(02)25254961,10-11-15,,,type2,type 1.2.1,type2
12218,9394,George Ruiz,N/A,06/23/17,,,type1,missing,type4
12219,9395,Jaime Day,368236131,2016-09-21,,,type1,imprecise,type1
12220,9396,Jason Strong,61-04-4242-7456,2014/09/,,,type1,type 2.1.1,imprecise
12221,9397,Marissa Carter,610361814753,16-08-26,,,type1,type 1.1.2,type2
12222,9398,Jessica Ramirez,-(02)-1976-5064,12-07-11,,nonunique,type1,imprecise,type2
12223,9398,"Davis, Patrick",+61-(07)-856-7707,2015/12/,Duplicated,nonunique,type2,imprecise,imprecise
12224,9398,"Davis, Patrick",+61-(07)-856-7707,2015/12/,Duplicated,nonunique,type2,imprecise,imprecise
